,product,rating,rating_count,price,product_url,image_url
191,ZeroXposur boys Boys Antarctica Puffer  ,4.8 out of 5 stars,27,$ 31.49,https://amazon.com/ZeroXposur-Puffer-Jacket-Fleece-Elastic/dp/B096CJ4GRY/ref=sr_1_229?keywords=winter+jacket&qid=1661528014&sr=8-229,https://m.media-amazon.com/images/I/71rwBNzITiL._AC_UL320_.jpg
192,Tommy Hilfiger Women's 3-in-1 Systems Jacket  ,4.7 out of 5 stars,509,$ 73.77,https://amazon.com/Tommy-Hilfiger-Womens-Systems-Jacket/dp/B07PXDBJB9/ref=sr_1_230?keywords=winter+jacket&qid=1661528014&sr=8-230,https://m.media-amazon.com/images/I/81-nvKy4T7L._AC_UL320_.jpg
193,FARVALUE Boy Winter Coat Warm Quilted Puffer Water Resistant Parka Jacket with Detachable Fur Hood for Big Boys  ,4.4 out of 5 stars,"2,153",$ 65.76,https://amazon.com/FARVALUE-Winter-Quilted-Puffer-Jacket/dp/B07VCXX476/ref=sr_1_231?keywords=winter+jacket&qid=1661528014&sr=8-231,https://m.media-amazon.com/images/I/61DtDYJnOwL._AC_UL320_.jpg
194,Carhartt Men's Duck Chore Jacket C001 (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,778,$ 99.99,https://amazon.com/Carhartt-Chore-Jacket-Regular-Medium/dp/B07S2CX7P6/ref=sr_1_232?keywords=winter+jacket&qid=1661528014&sr=8-232,https://m.media-amazon.com/images/I/81+VkDQQczL._AC_UL320_.jpg
195,Spyder Men's Wildcard Insulated Ski Jacket  ,4.5 out of 5 stars,4,$ 108.23,https://amazon.com/Spyder-Standard-Wildcard-Insulated-Jacket/dp/B095FWHPT8/ref=sr_1_233?keywords=winter+jacket&qid=1661528014&sr=8-233,https://m.media-amazon.com/images/I/61LcykLIRPL._AC_UL320_.jpg
196,Columbia Girls' Fire Side Sherpa Full Zip  ,4.8 out of 5 stars,633,$ 39.99,https://amazon.com/Columbia-Little-Sherpa-Ancient-Fossil/dp/B0815HXNW3/ref=sr_1_234?keywords=winter+jacket&qid=1661528014&sr=8-234,https://m.media-amazon.com/images/I/61qa5peHHWL._AC_UL320_.jpg
197,"Little Donkey Andy Women's Waterproof Hiking Skiing Jacket with Removable Hood, Fleece Lined Winter Warm Rain Coat  ",4.4 out of 5 stars,179,$ 72.99,https://amazon.com/Little-Donkey-Andy-Waterproof-Removable/dp/B08G18NV8N/ref=sr_1_235?keywords=winter+jacket&qid=1661528014&sr=8-235,https://m.media-amazon.com/images/I/91EAs1LCRBL._AC_UL320_.jpg
198,Carhartt Women's Washed Duck Hooded Vest  ,4.7 out of 5 stars,896,$ 89.99,https://amazon.com/Carhartt-Womens-Washed-Hooded-Medium/dp/B07S7Z39WL/ref=sr_1_236?keywords=winter+jacket&qid=1661528014&sr=8-236,https://m.media-amazon.com/images/I/919dnmEOlOL._AC_UL320_.jpg
199,Arctix Girls' Static Insulated Winter Jacket  ,4.8 out of 5 stars,12,$ 17.47,https://amazon.com/Arctix-Static-Insulated-Marshmallow-X-Small/dp/B08PZ5J6TM/ref=sr_1_237?keywords=winter+jacket&qid=1661528014&sr=8-237,https://m.media-amazon.com/images/I/61BxyFI0CLS._AC_UL320_.jpg
200,The North Face Toddler Boys' Reversible Mount Chimborazo Hooded Insulated Jacket  ,5.0 out of 5 stars,3,$ 77.00,https://amazon.com/North-Face-Toddler-Reversible-Explorer/dp/B097Q5183R/ref=sr_1_238?keywords=winter+jacket&qid=1661528014&sr=8-238,https://m.media-amazon.com/images/I/81j5VpMHqCL._AC_UL320_.jpg
201,Cute Baby Boy Snowsuit New Born baby girl Winter Coat Toddler onesie Clothes  ,4.5 out of 5 stars,63,$ 35.99,https://amazon.com/infant-winter-snowsuit-toddler-newborn/dp/B099DNGT3G/ref=sr_1_239?keywords=winter+jacket&qid=1661528014&sr=8-239,https://m.media-amazon.com/images/I/51LirCrquzL._AC_UL320_.jpg
202,Columbia Women's Powder Lite Jacket  ,4.5 out of 5 stars,"1,039",$ 82.49,https://amazon.com/Columbia-Womens-Powder-Jacket-Black/dp/B07JC2LPW5/ref=sr_1_240?keywords=winter+jacket&qid=1661528014&sr=8-240,https://m.media-amazon.com/images/I/71u2YvsdtjL._AC_UL320_.jpg
203,Arctix Girls Suncatcher Insulated Winter Jacket  ,4.5 out of 5 stars,805,$ 36.16,https://amazon.com/Arctix-Suncatcher-Insulated-Clementine-Fuchsia/dp/B082YMLN9P/ref=sr_1_241?keywords=winter+jacket&qid=1661528014&sr=8-241,https://m.media-amazon.com/images/I/81hej6WUsXL._AC_UL320_.jpg
204,Winter Coat for Toddler Hooded Warm Fleece Jacket for Girls Boys  ,4.7 out of 5 stars,72,$ 25.99,https://amazon.com/Winter-Toddler-Hooded-Fleece-Jacket/dp/B09FLP16Z6/ref=sr_1_242?keywords=winter+jacket&qid=1661528014&sr=8-242,https://m.media-amazon.com/images/I/61xKGVnDejL._AC_UL320_.jpg
205,Amazon Essentials Girls and Toddlers' Heavy-Weight Hooded Puffer Jackets  ,4.8 out of 5 stars,"3,413",$ 38.50,https://amazon.com/Amazon-Essentials-Heavy-Weight-Hooded-Puffer/dp/B08SXF47JR/ref=sr_1_243?keywords=winter+jacket&qid=1661528014&sr=8-243,https://m.media-amazon.com/images/I/71EqjuexfKL._MCnd_AC_UL320_.jpg
206,Boys Ski Jacket Snow Jacket Pants Suits Windproof Waterproof Winter Coats  ,4.3 out of 5 stars,202,$ 105.99,https://amazon.com/Jacket-Pants-Windproof-Waterproof-Winter/dp/B07VV3QD4Y/ref=sr_1_244?keywords=winter+jacket&qid=1661528014&sr=8-244,https://m.media-amazon.com/images/I/61v+WGaHA6L._AC_UL320_.jpg
207,"Fruit of the Loom Boy's Fleece Sweatshirts, Hoodies, Sweatpants & Joggers  ",4.6 out of 5 stars,"10,509",$ 6.76,https://amazon.com/Fruit-Loom-Fleece-Sleeveless-X-Large/dp/B07SNGL8J2/ref=sr_1_245?keywords=winter+jacket&qid=1661528014&sr=8-245,https://m.media-amazon.com/images/I/81-mFAh7Z4L._AC_UL320_.jpg
208,Carhartt Women's Active Jacket Wj130 (Regular and Plus Sizes)  ,4.8 out of 5 stars,787,$ 119.99,https://amazon.com/Carhartt-Womens-Active-Jacket-Regular/dp/B07S5GVLK7/ref=sr_1_246?keywords=winter+jacket&qid=1661528014&sr=8-246,https://m.media-amazon.com/images/I/91pRjFHiv+L._AC_UL320_.jpg
209,Spyder Girls' Zadie Insulated Ski Jacket  ,4.0 out of 5 stars,1,$ 60.25,https://amazon.com/Spyder-Girls-Insulated-Jacket-Bahama/dp/B095FSKPVZ/ref=sr_1_247?keywords=winter+jacket&qid=1661528014&sr=8-247,https://m.media-amazon.com/images/I/61VzNK-aRYL._AC_UL320_.jpg
210,GUESS mens Mid-weight Puffer Jacket With Removable Hood  ,4.7 out of 5 stars,"1,364",$ 61.73,https://amazon.com/GUESS-Weight-Puffer-Jacket-Olive/dp/B07SY58Y31/ref=sr_1_248?keywords=winter+jacket&qid=1661528014&sr=8-248,https://m.media-amazon.com/images/I/81RVvwE1pgL._AC_UL320_.jpg
211,Columbia Men's Autumn Park Down Hooded Jacket  ,4.5 out of 5 stars,315,$ 118.82,https://amazon.com/Columbia-Jacket-Mountain-Jasper-Large/dp/B084DW6PBP/ref=sr_1_250?keywords=winter+jacket&qid=1661528014&sr=8-250,https://m.media-amazon.com/images/I/61uA+TIgm4S._AC_UL320_.jpg
212,Volcom Women's Strayer Insulated Snowboard Ski Winter Hooded Jacket  ,4.3 out of 5 stars,16,$ 143.12,https://amazon.com/Volcom-Strayer-Insulated-Snowboard-Tie-Dye/dp/B098JS8Y5H/ref=sr_1_251?keywords=winter+jacket&qid=1661528014&sr=8-251,https://m.media-amazon.com/images/I/61XlVKCoNjL._AC_UL320_.jpg
213,LONDON FOG Women's Diamond Quilted Down Coat  ,4.4 out of 5 stars,834,$ 91.74,https://amazon.com/London-Fog-Womens-Diamond-Quilted/dp/B07R4XLQFC/ref=sr_1_252?keywords=winter+jacket&qid=1661528014&sr=8-252,https://m.media-amazon.com/images/I/81qVUq6KNML._AC_UL320_.jpg
214,Men's Zip Up Hoodie Heavyweight Winter Sweatshirt Fleece Sherpa Lined Warm Jacket  ,4.5 out of 5 stars,"6,249",$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07516782AIXY8SW1ORB2&url=%2FHoodie-Heavyweight-Winter-Sweatshirt-Fleece%2Fdp%2FB08YR1QTPB%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-241-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71pYNEUNjpL._AC_UL320_.jpg
215,BIKE BEER Army Cycling Jersey Men's Cycling Long Sleeve Fall/Winter Cycling Jersey  ,4.2 out of 5 stars,44,$ 26.66,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A03681731DG2OVHPB0HLT&url=%2FBIKE-BEER-Veterans-Cycling-Jersey%2Fdp%2FB09BKSZ4Z6%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-242-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71LHGrOiUtL._AC_UL320_.jpg
216,JACKETOWN Men's Zip Up Hoodie Heavyweight Fleece Lined Jacket Wool Warm Thick Winter Coat Sweatshirt  ,5.0 out of 5 stars,1,$ 42.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A10227072WBM5ZU877D2W&url=%2FJACKETOWN-jackets-Heavyweight-Sweatshirts-652-Grey%2Fdp%2FB09Z7X5GDS%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-243-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81Z8GeA4LfL._AC_UL320_.jpg
217,BALEAF Women's Fleece Running Jacket Water Resistant Full Zip Thermal Cycling Golf Jackets Winter Cold Weather Gear  ,4.6 out of 5 stars,421,$ 39.99,https://amazon.com/BALEAF-Running-Resistant-Thermal-Cycling/dp/B098W6WMJT/ref=sr_1_245?keywords=winter+jacket&qid=1661528016&sr=8-245,https://m.media-amazon.com/images/I/61IwNqWyqEL._AC_UL320_.jpg
218,ZeroXposur boys Boys Antarctica Puffer  ,4.8 out of 5 stars,27,$ 31.49,https://amazon.com/ZeroXposur-Puffer-Jacket-Fleece-Elastic/dp/B096CJ4GRY/ref=sr_1_246?keywords=winter+jacket&qid=1661528016&sr=8-246,https://m.media-amazon.com/images/I/71rwBNzITiL._AC_UL320_.jpg
219,Tommy Hilfiger Women's 3-in-1 Systems Jacket  ,4.7 out of 5 stars,509,$ 73.77,https://amazon.com/Tommy-Hilfiger-Womens-Systems-Jacket/dp/B07PXDBJB9/ref=sr_1_247?keywords=winter+jacket&qid=1661528016&sr=8-247,https://m.media-amazon.com/images/I/81-nvKy4T7L._AC_UL320_.jpg
220,Boys Ski Jacket Snow Jacket Pants Suits Windproof Waterproof Winter Coats  ,4.3 out of 5 stars,202,$ 105.99,https://amazon.com/Jacket-Pants-Windproof-Waterproof-Winter/dp/B07VV3QD4Y/ref=sr_1_248?keywords=winter+jacket&qid=1661528016&sr=8-248,https://m.media-amazon.com/images/I/61v+WGaHA6L._AC_UL320_.jpg
221,Carhartt Men's Duck Chore Jacket C001 (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,778,$ 99.99,https://amazon.com/Carhartt-Chore-Jacket-Regular-Medium/dp/B07S2CX7P6/ref=sr_1_249?keywords=winter+jacket&qid=1661528016&sr=8-249,https://m.media-amazon.com/images/I/81+VkDQQczL._AC_UL320_.jpg
222,Spyder Girls' Zadie Insulated Ski Jacket  ,4.0 out of 5 stars,1,$ 60.25,https://amazon.com/Spyder-Girls-Insulated-Jacket-Bahama/dp/B095FSKPVZ/ref=sr_1_250?keywords=winter+jacket&qid=1661528016&sr=8-250,https://m.media-amazon.com/images/I/61VzNK-aRYL._AC_UL320_.jpg
223,Columbia Girls' Fire Side Sherpa Full Zip  ,4.8 out of 5 stars,633,$ 39.99,https://amazon.com/Columbia-Little-Sherpa-Ancient-Fossil/dp/B0815HXNW3/ref=sr_1_251?keywords=winter+jacket&qid=1661528016&sr=8-251,https://m.media-amazon.com/images/I/61qa5peHHWL._AC_UL320_.jpg
224,Carhartt Women's Washed Duck Hooded Vest  ,4.7 out of 5 stars,896,$ 89.99,https://amazon.com/Carhartt-Womens-Washed-Hooded-Medium/dp/B07S7Z39WL/ref=sr_1_253?keywords=winter+jacket&qid=1661528016&sr=8-253,https://m.media-amazon.com/images/I/919dnmEOlOL._AC_UL320_.jpg
225,The North Face Toddler Boys' Reversible Mount Chimborazo Hooded Insulated Jacket  ,5.0 out of 5 stars,3,$ 77.00,https://amazon.com/North-Face-Toddler-Reversible-Explorer/dp/B097Q5183R/ref=sr_1_254?keywords=winter+jacket&qid=1661528016&sr=8-254,https://m.media-amazon.com/images/I/81j5VpMHqCL._AC_UL320_.jpg
226,Volcom Women's Strayer Insulated Snowboard Ski Winter Hooded Jacket  ,4.3 out of 5 stars,16,$ 143.12,https://amazon.com/Volcom-Strayer-Insulated-Snowboard-Tie-Dye/dp/B098JS8Y5H/ref=sr_1_255?keywords=winter+jacket&qid=1661528016&sr=8-255,https://m.media-amazon.com/images/I/61XlVKCoNjL._AC_UL320_.jpg
227,Columbia Women's Powder Lite Jacket  ,4.5 out of 5 stars,"1,039",$ 82.49,https://amazon.com/Columbia-Womens-Powder-Jacket-Black/dp/B07JC2LPW5/ref=sr_1_256?keywords=winter+jacket&qid=1661528016&sr=8-256,https://m.media-amazon.com/images/I/71u2YvsdtjL._AC_UL320_.jpg
228,MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,268",$ 46.74,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0358315GESGV3ATRQ6T&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB08FX3BQ6P%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26smid%3DA2O6VI746FE05N%26sr%3D8-257-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_mtf,https://m.media-amazon.com/images/I/615rv7aoA+L._AC_UL320_.jpg
229,Santic Women Bike Fleece Jackets Coat Windproof Reflective Thermal Soft shell Cycling Biking Jacket  ,3.8 out of 5 stars,17,$ 49.90,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A10171592X240D7HXOTL8&url=%2FSantic-Windproof-Reflective-Thermal-Black-Pink%2Fdp%2FB0819BVLM2%2Fref%3Dsr_1_259_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-259-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61vo-0ITnbL._AC_UL320_.jpg
230,Arctix Girls Suncatcher Insulated Winter Jacket  ,4.5 out of 5 stars,805,$ 36.16,https://amazon.com/Arctix-Suncatcher-Insulated-Clementine-Fuchsia/dp/B082YMLN9P/ref=sr_1_261?keywords=winter+jacket&qid=1661528016&sr=8-261,https://m.media-amazon.com/images/I/81hej6WUsXL._AC_UL320_.jpg
231,OshKosh B'Gosh Baby Boys' Heavyweight Winter Jacket with Sherpa Lining  ,4.9 out of 5 stars,51,$ 28.94,https://amazon.com/Heavyweight-Winter-Jacket-Sherpa-Lining/dp/B08B49YFCW/ref=sr_1_262?keywords=winter+jacket&qid=1661528016&sr=8-262,https://m.media-amazon.com/images/I/71uPnCM7TyL._AC_UL320_.jpg
232,Amazon Essentials Girls and Toddlers' Heavy-Weight Hooded Puffer Jackets  ,4.8 out of 5 stars,"3,413",$ 38.50,https://amazon.com/Amazon-Essentials-Heavy-Weight-Hooded-Puffer/dp/B08SXF47JR/ref=sr_1_263?keywords=winter+jacket&qid=1661528016&sr=8-263,https://m.media-amazon.com/images/I/71EqjuexfKL._MCnd_AC_UL320_.jpg
233,Wantdo Girl's Waterproof Ski Jacket Hooded Fleece Winter Snow Coat Windproof Raincoats Lightweight Outwear  ,4.8 out of 5 stars,"1,274",$ 69.97,https://amazon.com/Wantdo-Hooded-Waterproof-Jackets-Outwear/dp/B07D4D1Q2Y/ref=sr_1_264?keywords=winter+jacket&qid=1661528016&sr=8-264,https://m.media-amazon.com/images/I/81ufYrKSqHL._AC_UL320_.jpg
234,GEMYSE Women's Mountain Waterproof Ski Snow Jacket Winter Windproof Rain Jacket  ,4.6 out of 5 stars,786,$ 72.98,https://amazon.com/GEMYSE-Mountain-Waterproof-Windproof-Black01/dp/B07SBNT2RB/ref=sr_1_265?keywords=winter+jacket&qid=1661528016&sr=8-265,https://m.media-amazon.com/images/I/61RRZ4BsIzL._AC_UL320_.jpg
235,"Fruit of the Loom Boy's Fleece Sweatshirts, Hoodies, Sweatpants & Joggers  ",4.6 out of 5 stars,"10,509",$ 6.76,https://amazon.com/Fruit-Loom-Fleece-Sleeveless-X-Large/dp/B07SNGL8J2/ref=sr_1_266?keywords=winter+jacket&qid=1661528016&sr=8-266,https://m.media-amazon.com/images/I/81-mFAh7Z4L._AC_UL320_.jpg
236,MAGCOMSEN Men's Winter Coats Waterproof Ski Snow Jacket Warm Fleece Jacket Parka Raincoats with Multi-Pockets  ,4.5 out of 5 stars,"3,799",$ 63.98,https://amazon.com/MAGCOMSEN-Snowboarding-Waterproof-Military-Tactical/dp/B07HNYNLQ4/ref=sr_1_267?keywords=winter+jacket&qid=1661528016&sr=8-267,https://m.media-amazon.com/images/I/615uo0pYp1L._AC_UL320_.jpg
237,Carhartt Women's Active Jacket Wj130 (Regular and Plus Sizes)  ,4.8 out of 5 stars,787,$ 119.99,https://amazon.com/Carhartt-Womens-Active-Jacket-Regular/dp/B07S5GVLK7/ref=sr_1_268?keywords=winter+jacket&qid=1661528016&sr=8-268,https://m.media-amazon.com/images/I/91pRjFHiv+L._AC_UL320_.jpg
238,"Little Donkey Andy Women’s Waterproof Rain Jacket Lightweight Outdoor Windbreaker Rain Coat Shell for Hiking, Travel  ",4.0 out of 5 stars,12,$ 49.99,https://amazon.com/Little-Donkey-Andy-Lightweight-Windbreaker/dp/B09B3KLWQW/ref=sr_1_269?keywords=winter+jacket&qid=1661528016&sr=8-269,https://m.media-amazon.com/images/I/71WtvqkbUpL._AC_UL320_.jpg
239,BALEAF Men's Running Jacket winter Puffer Jacket lightweight Hiking Hybrid Coat Water Resistant  ,4.1 out of 5 stars,104,$ 43.99,https://amazon.com/BALEAF-Running-Jacket-Lightweight-Resistant/dp/B0995KVW5B/ref=sr_1_270?keywords=winter+jacket&qid=1661528016&sr=8-270,https://m.media-amazon.com/images/I/518c1dCEo1L._AC_UL320_.jpg
240,Columbia Men's Autumn Park Down Hooded Jacket  ,4.5 out of 5 stars,315,$ 118.82,https://amazon.com/Columbia-Jacket-Mountain-Jasper-Large/dp/B084DW6PBP/ref=sr_1_272?keywords=winter+jacket&qid=1661528016&sr=8-272,https://m.media-amazon.com/images/I/61uA+TIgm4S._AC_UL320_.jpg
241,Neufigr Men's Warm Parka Jacket Winter Thicken Puffer Coat with Detachable Hood  ,3.8 out of 5 stars,12,$ 52.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A069502325IV8NTCA0CKG&url=%2FNeufigr-Jacket-Winter-Thicken-Detachable%2Fdp%2FB09DCRPH1V%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-274-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71MGLWjc18L._AC_UL320_.jpg
242,"33,000ft Men's Softshell Jacket Fleece Lined, Water Resistant Winter Warm Shell Jacket Coat Lightweight Outdoor Hiking  ",4.4 out of 5 stars,23,$ 49.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A00623132I69T2Z1NUTGO&url=%2F33-000ft-Softshell-Resistant-Lightweight%2Fdp%2FB08YQZ92V5%2Fref%3Dsr_1_275_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-275-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51YSJ8FRd7L._AC_UL320_.jpg
243,JINSHI Mens Mountain Waterproof Fleece Ski Jacket Windproof Rain Jacket  ,4.5 out of 5 stars,"3,219",$ 62.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0690243BF5I0B2IHBAR&url=%2FJINSHI-Jacket-Waterproof-Jackets-Mountain%2Fdp%2FB078BQT9KR%2Fref%3Dsr_1_276_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1661528016%26sr%3D8-276-spons%26psc%3D1&qualifier=1661528016&id=4926316327146368&widgetName=sp_mtf,https://m.media-amazon.com/images/I/617HtfYBSGL._AC_UL320_.jpg
244,ReFire Gear Men's Warm Military Tactical Sport Fleece Hoodie Jacket  ,4.4 out of 5 stars,"4,696",$ 40.99,https://amazon.com/ReFire-Gear-Military-Tactical-Fleece/dp/B01HOQAOOE/ref=sr_1_277?keywords=winter+jacket&qid=1661528016&sr=8-277,https://m.media-amazon.com/images/I/71+bGBbjbqL._AC_UL320_.jpg
245,LONDON FOG Women's Diamond Quilted Down Coat  ,4.4 out of 5 stars,834,$ 91.74,https://amazon.com/London-Fog-Womens-Diamond-Quilted/dp/B07R4XLQFC/ref=sr_1_278?keywords=winter+jacket&qid=1661528016&sr=8-278,https://m.media-amazon.com/images/I/81qVUq6KNML._AC_UL320_.jpg
246,Men's Winter Snow Coat Warm Ski Jacket Waterproof Hooded Work Outerwear  ,4.5 out of 5 stars,576,$ 42.49,https://amazon.com/Winter-Jacket-Waterproof-Hooded-Outerwear/dp/B09BZ2R6QS/ref=sr_1_279?keywords=winter+jacket&qid=1661528016&smid=A71ZUJXI6C4E6&sr=8-279,https://m.media-amazon.com/images/I/61oTzgfUHZL._AC_UL320_.jpg
247,Columbia Women's Puffect Mid Hooded Jacket  ,4.6 out of 5 stars,"1,225",$ 110.71,https://amazon.com/Columbia-Womens-Puffect-Hooded-Jacket/dp/B07K6WP9G2/ref=sr_1_280?keywords=winter+jacket&qid=1661528016&sr=8-280,https://m.media-amazon.com/images/I/51s1QubykvL._AC_UL320_.jpg
248,Columbia Boys Lightning Lift Jacket  ,4.7 out of 5 stars,29,$ 64.34,https://amazon.com/Columbia-Lightning-Jacket-Black-Large/dp/B0814BSJJT/ref=sr_1_282?keywords=winter+jacket&qid=1661528016&sr=8-282,https://m.media-amazon.com/images/I/51s1NMg3EHL._AC_UL320_.jpg
249,TACVASEN Men's Jacket-Casual Winter Cotton Military Jacket Thicken Hooded Cargo Coat  ,4.4 out of 5 stars,"4,718",$ 75.98,https://amazon.com/TACVASEN-Jackets-Winter-Military-Outdoor/dp/B07L57PG34/ref=sr_1_283?keywords=winter+jacket&qid=1661528016&sr=8-283,https://m.media-amazon.com/images/I/61cCHQ0F4bL._AC_UL320_.jpg
250,Pdbokew Women's Skiing Snowboarding Jackets Fleece Hood Mountain Snow Coat  ,4.4 out of 5 stars,661,$ 59.99,https://amazon.com/Pdbokew-Womens-Snowboarding-Jackets-Mountain/dp/B08J6TTPCC/ref=sr_1_284?keywords=winter+jacket&qid=1661528016&sr=8-284,https://m.media-amazon.com/images/I/51Q05Acj+WL._AC_UL320_.jpg
251,Columbia Women's Icy Heights Belted Jacket  ,4.3 out of 5 stars,79,$ 70.78,https://amazon.com/Columbia-Womens-Heights-Belted-X-Small/dp/B0814BMBJV/ref=sr_1_285?keywords=winter+jacket&qid=1661528016&sr=8-285,https://m.media-amazon.com/images/I/61-RBHPkdVL._AC_UL320_.jpg
252,CM C&M WODRO Toddler Baby Boy Girl Motorcycle Faux Leather Jackets Coat Winter Outwear for 1-5Y  ,4.5 out of 5 stars,"1,169",$ 24.99,https://amazon.com/CM-WODRO-Toddler-Motorcycle-Leather/dp/B07X1Q9LQ4/ref=sr_1_286?keywords=winter+jacket&qid=1661528016&sr=8-286,https://m.media-amazon.com/images/I/51HjAJghwaL._AC_UL320_.jpg
253,Columbia Women's Autumn Park Down Mid Jacket  ,4.5 out of 5 stars,180,$ 220.00,https://amazon.com/Columbia-Womens-Standard-Jacket-X-Large/dp/B084DWDRLW/ref=sr_1_287?keywords=winter+jacket&qid=1661528016&sr=8-287,https://m.media-amazon.com/images/I/61T3eZGaF9L._AC_UL320_.jpg
254,Rokka&Rolla Baby Girls' Water-Resistant Puffer Jacket Hooded Winter Coat with Soft Mini Fur Lining for Newborn Infant Toddler  ,5.0 out of 5 stars,3,$ 39.99,https://amazon.com/Rokka-Rolla-Water-Resistant-Newborn-Toddler/dp/B0B2BTL8BZ/ref=sr_1_288?keywords=winter+jacket&qid=1661528016&sr=8-288,https://m.media-amazon.com/images/I/51JF5qiebYL._AC_UL320_.jpg
255,adidas Women's A191  ,4.4 out of 5 stars,"1,063",$ 59.95,https://amazon.com/adidas-Climalite-3-Stripes-Pullover-A191/dp/B00T08WZNS/ref=sr_1_289?keywords=winter+jacket&qid=1661528016&sr=8-289,https://m.media-amazon.com/images/I/511ZlBmhkeL._AC_UL320_.jpg
256,Carhartt Men's Thermal Lined Duck Active Jacket J131 (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,"4,559",$ 99.99,https://amazon.com/Carhartt-Thermal-Active-Jacket-X-Large/dp/B002GHC2LU/ref=sr_1_290?keywords=winter+jacket&qid=1661528016&sr=8-290,https://m.media-amazon.com/images/I/91uvudAkqnL._AC_UL320_.jpg
257,"Under Armour Boys' Westward 3-in-1 Jacket, Removable Hood & Liner, Windproof & Water Repellant  ",4.8 out of 5 stars,128,$ 89.99,https://amazon.com/Under-Armour-Removable-Windproof-Repellant/dp/B09DWVBH2T/ref=sr_1_291?keywords=winter+jacket&qid=1661528016&sr=8-291,https://m.media-amazon.com/images/I/81PLvqjDatL._AC_UL320_.jpg
258,Wantdo Men's Mountain Waterproof Ski Jacket Windproof Rain Jacket Winter Warm Hooded Coat  ,4.6 out of 5 stars,"17,218",$ 67.98,https://amazon.com/Wantdo-Mountain-Waterproof-Jacket-Windproof/dp/B071NTK5K1/ref=sr_1_292?keywords=winter+jacket&qid=1661528016&sr=8-292,https://m.media-amazon.com/images/I/61660L0+a-L._AC_UL320_.jpg
259,Dickies Men's Hooded Duck Jacket  ,4.5 out of 5 stars,609,$ 69.99,https://amazon.com/Dickies-Rigid-Hooded-Jacket-Black/dp/B004SWIZM6/ref=sr_1_293?keywords=winter+jacket&qid=1661528016&sr=8-293,https://m.media-amazon.com/images/I/81w3olywYhL._AC_UL320_.jpg
